Date,AAPL,MSFT,GOOGL,High,Low,SMA_10,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,ATR_14,ADX_14
2019-03-14,44.01134490966797,108.46794128417967,59.411128997802734,44.89157180786133,43.131118011474605,42.43587188720703,39.54560592651367,41.92022248994733,75.10763154447004,0.9531850760491736,0.8507417286132473,0.10244334743592631,41.87606029510498,43.63854608960261,40.11357450060734,1.7291241457223099,28.03936623520926
2019-03-15,44.58385848999024,109.71742248535156,59.30002975463867,45.47553565979005,43.692181320190436,42.70296211242676,39.6839395904541,42.17390210899903,77.64200594866402,1.0497065120012508,0.890534685290848,0.15917182671040275,42.05955085754395,44.121836342015385,39.99726537307251,1.7329977309992601,29.805287157687918
2019-03-18,45.03899383544922,111.28874206542967,59.212852478027344,45.93977371215821,44.13821395874023,42.99448699951172,39.9064143371582,42.446767987708576,79.43459702905048,1.1496733453678232,0.942362417306243,0.20731092806158014,42.27034931182861,44.62510921356294,39.91558941009428,1.7378950183148827,31.7040777918991
2019-03-19,44.68206787109375,111.36447143554688,59.90583801269531,45.57570922851563,43.78842651367187,43.2579849243164,40.092794494628905,42.65965369088811,74.39697115445868,1.1864205214145045,0.9911740381278954,0.1952464832866091,42.4571928024292,44.950649108079304,39.96373649677909,1.7414227109240878,32.81225319085235
2019-03-20,45.07253646850586,111.2414093017578,61.100006103515625,45.97398719787598,44.17108573913574,43.584722900390624,40.288557815551755,42.889452050661234,76.17691716432833,1.2328390742769457,1.0395070453577056,0.19333202891924017,42.6503849029541,45.319520806668685,39.98124899923952,1.7458140500538128,34.094158045076355
2019-03-21,46.73256301879883,113.79715728759766,61.583255767822266,47.66721427917481,45.79791175842285,44.12585182189942,40.50406936645508,43.255462619055294,81.92886078443944,1.387581208602498,1.109121878006664,0.27845933059583383,42.93819599151611,46.03097739076883,39.84541459226339,1.8064471758120368,36.110865234330554
2019-03-22,45.76480865478516,110.79650115966795,60.164398193359375,46.68010482788087,44.84951248168946,44.56038360595703,40.68801338195801,43.49444795579147,71.14453514159875,1.4158052539379185,1.170458553192915,0.24534670074500342,43.15474281311035,46.39867199070648,39.910813635514224,1.811918844476132,36.54426044480228
2019-03-25,45.21146774291992,111.37391662597656,59.65275192260742,46.11569709777832,44.30723838806152,44.79609489440918,40.858553161621096,43.65797364980371,65.8104122739366,1.3776424217990666,1.2118953269141455,0.16574709488492112,43.32853183746338,46.62178945899624,40.03527421593052,1.811671691993323,36.225583657351926
2019-03-26,44.74434661865234,111.6105499267578,59.27711486816406,45.639233551025384,43.84945968627929,44.936946105957034,41.026953887939456,43.76143774207501,61.610885728005606,1.2947799146626764,1.2284722444638518,0.06630767019882455,43.477766799926755,46.74351144239185,40.21202215746166,1.8101075614756639,35.357570580039045
2019-03-27,45.14678955078125,110.53147888183594,58.68775177001953,46.04972534179688,44.24385375976562,45.09887771606445,41.21432769775391,43.893376009570844,63.75670375125152,1.247207529985893,1.23221930156826,0.01498822841763281,43.64065685272217,46.89814660414776,40.38316710129657,1.8098049915153493,34.8515698374281
2019-03-28,45.2066764831543,110.68291473388672,58.40179061889648,46.11081001281738,44.30254295349121,45.218410873413085,41.38825408935547,44.01845224515022,64.07847850486237,1.2004998325510954,1.2258754077648273,-0.025375575213731905,43.82714138031006,46.99357828793127,40.66070447268885,1.8096951392161222,34.42673168732682
2019-03-29,45.50131988525391,111.6389617919922,58.631954193115234,46.411346282958995,44.59129348754883,45.310157012939456,41.55915283203125,44.1596777346839,65.69233450348523,1.1737288899129652,1.2154461041944549,-0.04171721428148967,44.00655956268311,47.12510296218842,40.888016163177795,1.810434971801411,34.25815932784662
2019-04-01,45.810325622558594,112.66128540039062,59.73246383666992,46.72653213500977,44.89411911010742,45.38729019165039,41.731842575073244,44.31688229543387,67.34909520302293,1.1640287071761932,1.2051626247908025,-0.04113391761460927,44.19088859558106,47.278139865355236,41.10363732580688,1.8120048327371925,34.333770776275216
2019-04-02,46.476261138916016,112.82217407226562,60.05928039550781,47.40578636169434,45.54673591613769,45.56670951843262,41.91327163696289,44.52253742338455,70.6397251917158,1.1962866256283107,1.2033874249583043,-0.0071007993299936345,44.41234722137451,47.48811616245044,41.33657828029858,1.8153652336528678,34.86571167204738
2019-04-03,46.79486083984375,113.5605010986328,60.32183074951172,47.730758056640624,45.858963623046876,45.7389419555664,42.11786460876465,44.73894917733304,72.08902015590628,1.2333423883000876,1.2093784176266609,0.023963970673426704,44.66183242797852,47.659693141756954,41.66397171420008,1.8193958907915022,35.56329263388819
2019-04-04,46.87629699707031,112.98310089111328,60.75226974487305,47.81382293701172,45.9387710571289,45.75331535339355,42.321128616333006,44.94250611254611,72.46318838820771,1.254815828710015,1.2184658998433318,0.03634992886668331,44.93958358764648,47.66492582552184,42.21424134977112,1.823371318583739,36.26364698886097
2019-04-05,47.19009017944336,113.48477172851562,60.35371017456055,48.13389198303223,46.24628837585449,45.895843505859375,42.53648834228515,45.1565617379649,73.91431399642586,1.2823717885514228,1.23124707758495,0.05112471096647275,45.2281135559082,47.60071497638107,42.85551213543533,1.8279593391975961,37.11808192118916
2019-04-08,47.93267822265625,113.52265167236328,60.1957893371582,48.89133178710937,46.97402465820313,46.16796455383301,42.742561416625975,45.420953784125984,77.00286150001652,1.348585084882309,1.254714679044422,0.0938704058378872,45.48202972412109,47.87103197506895,43.09302747317323,1.8343413241767854,38.3464654223075
2019-04-09,47.78894805908203,112.90737915039062,59.91729736328125,48.744727020263674,46.83316909790039,46.47242469787598,42.95272476196289,45.64647704840751,75.148239175891,1.3736274540315634,1.2784972340418501,0.09513021998971327,45.70468540191651,48.082115360331315,43.3272554435017,1.8398567954758211,39.23344050135408
2019-04-10,48.057247161865234,113.76873779296876,60.1046142578125,49.01839210510254,47.09610221862793,46.76347045898437,43.175982284545896,45.87607420207015,76.29593658955625,1.3989964471308483,1.3025970766596497,0.09639937047119851,45.93117408752441,48.29884038543054,43.563507789618285,1.8457448734043065,40.218623164156284
2019-04-11,47.65719604492188,113.90127563476562,60.26104736328125,48.61033996582032,46.70405212402344,47.00852241516113,43.34081558227539,46.04570485377032,71.02867484361857,1.371016549807102,1.3162809712891403,0.054735578517961736,46.11346664428711,48.422493049136136,43.80444023943808,1.8500693711466332,40.410011154858914
2019-04-12,47.63804244995117,114.48815155029295,60.91567611694336,48.5908032989502,46.685281600952145,47.22219467163086,43.49958892822266,46.19735605340659,70.77673693302017,1.3319429354981622,1.319413364130945,0.01252957136721733,46.26617584228516,48.55424240556127,43.97810927900905,1.8540302516360203,40.55301540452615
2019-04-15,47.72427749633789,114.58279418945312,61.10498809814453,48.67876304626465,46.76979194641113,47.41358985900879,43.659705352783206,46.34277714320957,71.27082140527614,1.2930300170419713,1.3141366947131503,-0.02110667767117902,46.40044002532959,48.69982213053039,44.10105792012878,1.85795459793727,40.75521173910977
2019-04-16,47.72907638549805,114.3177719116211,61.37302017211914,48.68365791320801,46.774494857788085,47.538871383666994,43.79735366821289,46.47480564247513,71.29990161167196,1.248190120326484,1.300947379835817,-0.052757259509333077,46.5527904510498,48.77917985999669,44.326401042102916,1.8616123449003168,40.94705067932926
2019-04-17,48.65849304199219,115.26432800292967,61.78303146362305,49.63166290283203,47.68532318115234,47.72523460388184,43.93961296081543,46.682775871000565,76.30283845343517,1.2729762579440589,1.2953531554574655,-0.022376897513406657,46.732088279724124,49.02921371481347,44.434962844634775,1.8676643003845579,41.82824950841877
2019-04-18,48.83337020874024,116.7788543701172,61.84929275512695,49.810037612915046,47.85670280456544,47.92094192504884,44.08508354187012,46.88759437935672,77.11131930047722,1.2918390598870886,1.2946503363433903,-0.002811276456301748,46.83712863922119,49.31012853004364,44.36412874839874,1.8737836223820616,42.760167630604705
2019-04-22,48.99385452270508,117.14801025390624,62.461570739746094,49.97373161315918,48.013977432250975,48.10131835937501,44.24950614929199,47.08819058348514,77.85789936981965,1.3046979632654327,1.296659861727799,0.008038101537633846,46.99858093261719,49.589291330429,44.407870534805376,1.8799243765625007,43.730491217754555
2019-04-23,49.70050430297852,118.73826599121094,63.30002975463867,50.6945143890381,48.70649421691895,48.278100967407234,44.42710357666016,47.33698236629403,80.82390591180507,1.3562751724495854,1.3085829238721562,0.04769224857742915,47.223032760620114,49.930723500394095,44.515342020846134,1.887645504816547,45.0486424983195
2019-04-24,49.623870849609375,118.33124542236328,62.77493667602539,50.61634826660156,48.63139343261719,48.46159324645997,44.60786361694336,47.55478126946692,79.57896024810735,1.3751153295479028,1.3218894050073056,0.05322592454059727,47.46700897216797,50.1160690475314,44.81794889680454,1.8945961711856776,46.10132128872054
2019-04-25,49.173526763916016,122.25007629394533,63.13811874389648,50.15699729919434,48.190056228637694,48.573221206665046,44.77262176513672,47.7089475070335,72.51053866976791,1.3382804220961475,1.325167608425074,0.01311281367107342,47.668345832824706,50.19047392613847,45.14621773951094,1.8997636639978894,46.10204307285149
2019-04-26,48.93877029418945,122.9505386352539,63.64030075073242,49.91754570007324,47.959994888305665,48.701378631591794,44.9360865020752,47.82607348676264,69.06664047391034,1.2754430933498213,1.3152227054100236,-0.03977961206020231,47.854950523376466,50.16420956946123,45.545691477291705,1.9038913174100098,45.62428835918187
2019-04-29,49.01301574707031,122.83694458007812,64.57591247558594,49.99327606201172,48.03275543212891,48.838875961303714,45.098065872192386,47.939115606791944,69.55906997616279,1.2175993181419003,1.2956980279563992,-0.07809870981449896,48.03053531646729,50.12090964657884,45.940160986355735,1.907936268300924,45.2498605489612
2019-04-30,48.0692138671875,123.62258911132812,59.73147201538086,49.030598144531254,47.107829589843746,48.87336959838867,45.24298965454101,47.9515059173058,57.112638320964095,1.0831153064853112,1.2531814836621817,-0.17006617717687056,48.14347972869873,49.96915003520098,46.317809422196476,1.908995717328537,43.15968052813302
2019-05-01,50.42873764038086,121.04792022705078,58.4541015625,51.43731239318848,49.42016288757324,49.14333572387695,45.43266044616699,48.187432748074855,71.05622429300409,1.1536312643710929,1.2332714398039641,-0.07964017543287127,48.34110355377197,50.25562922412885,46.42657788341509,2.0132173465194256,43.18400703844946
2019-05-02,50.100547790527344,119.4671401977539,58.11483001708984,51.10255874633789,49.098536834716796,49.287541198730466,45.61049751281738,48.369634180689374,67.75647152948702,1.1695516278047364,1.2205274774041186,-0.05097584959938217,48.506387901306155,50.42916931859502,46.58360648401729,2.0125605297409734,42.74524973130623
2019-05-03,50.723365783691406,122.0134048461914,59.26266860961914,51.73783309936523,49.70889846801758,49.47654075622559,45.80543800354004,48.593799095261,70.55136425743807,1.2183801099746105,1.220098003918217,-0.001717893943606441,48.698741340637206,50.69890331186955,46.69857936940486,2.013730108427165,42.73076321065644
2019-05-06,49.94005584716797,121.30348205566406,59.457462310791016,50.93885696411133,48.94125473022461,49.571160888671876,45.97556167602539,48.722014024014044,63.138683865660134,1.1802651069380374,1.212131424522181,-0.0318663175841436,48.836239624023435,50.779945228022626,46.89253402002424,2.012578117388562,41.677824437794094
2019-05-07,48.59381866455078,118.8139877319336,58.7301025390625,49.5656950378418,47.621942291259764,49.460492324829104,46.11272430419922,48.7098049421604,52.85936318201986,1.029560470538911,1.175617233725527,-0.1460567631866161,48.869296646118165,50.772475395287294,46.96611789694904,2.0344020772828224,39.24713404669073
2019-05-08,48.60340118408203,118.80452728271484,58.32756042480469,49.575469207763675,47.63133316040039,49.35844535827637,46.249599380493166,48.69967125091485,52.91812097737659,0.9005185721199993,1.1205975014044216,-0.2200789292844223,48.91001930236816,50.752888119675795,47.06715048506053,2.027954503717141,36.99841834047879
2019-05-09,48.081199645996094,118.79505920410156,58.18756103515625,49.04282363891602,47.11957565307617,49.249212646484374,46.373443603515625,48.64076919330354,49.31102890017715,0.7474979469915439,1.0459775905218462,-0.2984796435303023,48.91121692657471,50.75189725743719,47.07053659571223,2.020475466725906,34.39730019433383
2019-05-10,47.41510391235352,120.33798217773438,58.17112350463867,48.3634059906006,46.46680183410645,49.09684600830078,46.492205963134765,48.524039166546395,45.089129743557116,0.5659556557086844,0.9499732035592139,-0.38401754785052944,48.89911231994629,50.775458543423625,47.022766096468956,2.0116275159950665,32.50131474456922
2019-05-13,44.65936279296875,116.75993347167967,56.62422943115234,45.552550048828124,43.766175537109376,48.66148071289062,46.54713409423828,48.15597475001519,32.63872594740661,0.19744082930300522,0.7994667287079722,-0.602025899404967,48.75017833709717,51.340349295213215,46.16000737898112,2.128577577370001,32.53125889487201
2019-05-14,45.36634826660156,118.0662078857422,56.03984832763672,46.273675231933595,44.45902130126953,48.39119415283203,46.61198616027832,47.89029603730913,37.413460991541406,-0.03713394937805958,0.6321465930907658,-0.6692805424688254,48.63228187561035,51.58743905788125,45.67712469333946,2.1061544597481485,31.8702392502345
2019-05-15,45.909786224365234,119.72883605957033,58.328556060791016,46.82798194885254,44.99159049987793,47.93929901123047,46.68924011230469,47.701676055124,40.88227383315909,-0.17714325286067378,0.470288623900478,-0.6474318767611518,48.54131736755371,51.706612975827795,45.376021759279624,2.0868856732643244,30.75755836222032
2019-05-16,45.707801818847656,122.49356842041016,59.011077880859375,46.62195785522461,44.793645782470705,47.5000244140625,46.767293014526366,47.51178327071673,39.99499897292841,-0.3009311411819553,0.31604467088399135,-0.6169758120659466,48.39378280639649,51.790111198356186,44.99745441443679,2.0684161303707227,29.85184945045975
2019-05-17,45.44810104370117,121.6765365600586,58.2279167175293,46.35706306457519,44.53913902282715,46.97249794006348,46.849829559326174,47.315242106239054,38.82816232989028,-0.4152034102068143,0.16979505466583025,-0.5849984648726445,48.22451934814453,51.84628782022957,44.602750876059496,2.0505238383262454,29.178650487401296
2019-05-20,44.02693557739258,119.91886138916016,57.026275634765625,44.90747428894043,43.14639686584473,46.381185913085936,46.901978454589845,47.00207005587272,33.13171183128158,-0.6133706278639437,0.013161918159875455,-0.6265325460238191,47.976173400878906,52.01053463998838,43.941812161769434,2.0684652911498307,29.375277771305065
2019-05-21,44.87098693847656,120.5648956298828,57.51351165771485,45.7684066772461,43.97356719970703,46.00890274047852,46.9423110961914,46.79910975897785,38.86804887159773,-0.6943081328038332,-0.12833209203286627,-0.5659760407709669,47.73469753265381,51.90322262063864,43.566172444668986,2.0489205901776333,28.730503469203644
2019-05-22,43.952392578125,121.29647064208984,57.5837516784668,44.831440429687504,43.073344726562496,45.543801879882814,46.95464225769043,46.52799383699187,35.317139712406714,-0.8230865470975672,-0.2672829830458065,-0.5558035640517607,47.45112361907959,51.83316831771411,43.069078920445065,2.0309721345873784,28.643655330010056
2019-05-23,43.20214080810547,119.88085174560548,57.060150146484375,44.06618362426758,42.33809799194336,45.05589599609375,46.9481356048584,46.21124592947888,32.690299484078835,-0.9744505565076338,-0.408716497738172,-0.5657340587694618,47.15255432128906,51.828362027495615,42.476746615082504,2.0093373844257245,28.942683096285
2019-05-24,43.036224365234375,119.9378662109375,56.7248649597168,43.89694885253906,42.17549987792969,44.618008041381835,46.92863319396972,45.90886292336035,32.12130455855872,-1.0951712424396192,-0.5460074466784615,-0.5491637957611577,46.85742702484131,51.78342927636739,41.93142477331522,1.9887739265816993,29.302705160599988
2019-05-28,42.85826873779297,119.8618621826172,56.77219772338867,43.71543411254883,42.00110336303711,44.43789863586426,46.89412139892578,45.61833014378251,31.488244484774867,-1.1914682829806438,-0.675099613938898,-0.5163686690417458,46.54968967437744,51.663986295385186,41.435393053369694,1.969170842505272,29.728684736071898
2019-05-29,42.65388107299805,118.70275115966795,55.79474258422852,43.50695869445801,41.80080345153809,44.16665191650391,46.846419143676755,45.33600166085065,30.73892325289154,-1.2696411252345285,-0.7940079161980241,-0.4756332090365044,46.27892303466797,51.61150644349922,40.946339625836714,1.9503840139634612,30.232811032621242
2019-05-30,42.8751106262207,119.45330810546876,55.86797332763672,43.73261283874512,42.01760841369629,43.86318435668945,46.81027999877929,45.10163108612399,32.60830967148836,-1.2987708677662866,-0.8949605065116766,-0.40381036125461,45.90124168395996,51.07220566869957,40.73027769922035,1.9335711861838447,30.43029179134985
2019-05-31,42.0984001159668,117.50565338134766,55.12516784667969,42.94036811828613,41.25643211364746,43.50224418640137,46.750797271728516,44.815609088966156,29.588790570551225,-1.3687523207927228,-0.989718869367886,-0.3790334514248368,45.50113430023193,50.547322098990506,40.45494650147336,1.9157401017877604,31.051211073811398
