Date,AAPL,MSFT,GOOGL
2020-10-08,112.10710144042967,203.01893615722656,73.90359497070312
2020-10-09,114.05731201171876,208.0611267089844,75.24971008300781
2020-10-12,121.3022918701172,213.4503936767578,77.94692993164062
2020-10-13,118.08445739746094,214.85801696777344,78.07049560546875
2020-10-14,118.17222595214844,212.9298095703125,77.88964080810547
2020-10-15,117.70417022705078,211.77294921875,77.49258422851562
2020-10-16,116.05624389648438,211.77294921875,78.10187530517578
2020-10-19,113.09196472167967,206.52821350097656,76.22119140625
2020-10-20,114.58386993408205,206.94281005859372,77.27388000488281
2020-10-21,113.95980834960938,207.08740234375,79.01307678222656
2020-10-22,112.86768341064452,207.17417907714844,80.04283142089844
2020-10-23,112.17537689208984,208.46604919433597,81.35408782958984
2020-10-26,112.18512725830078,202.5368804931641,78.92837524414062
2020-10-27,113.69652557373048,205.59304809570312,79.65524291992188
2020-10-28,108.43096923828124,195.40257263183597,75.26715087890625
2020-10-29,112.44837951660156,197.36932373046875,77.56282806396484
2020-10-30,106.14923095703124,195.2001190185547,80.51362609863281
2020-11-02,106.06149291992188,195.06517028808597,80.92265319824219
2020-11-03,107.68990325927734,199.0179443359375,81.98579406738281
2020-11-04,112.08758544921876,208.62033081054688,86.97720336914062
2020-11-05,116.06598663330078,215.2725372314453,87.80669403076172
2020-11-06,115.93414306640624,215.6871032714844,87.66869354248047
2020-11-09,113.61917877197266,210.54852294921875,87.75289154052734
2020-11-10,113.27729034423828,203.4335021972656,86.57217407226562
2020-11-11,116.71556854248048,208.77459716796875,87.04595184326172
2020-11-12,116.44206237792967,207.7044219970703,86.82624816894531
2020-11-13,116.49090576171876,208.7359771728516,88.29293060302734
2020-11-16,117.50674438476562,209.4301605224609,88.38111114501953
2020-11-17,116.6178970336914,206.7595977783203,87.76484680175781
2020-11-18,115.28947448730467,204.03375244140625,86.71764373779297
2020-11-19,115.88531494140624,205.3290252685547,87.61090087890625
2020-11-20,114.615478515625,203.3668212890625,86.50540924072266
2020-11-23,111.20651245117188,203.09613037109372,86.06600189208984
2020-11-24,112.49586486816406,206.7209625244141,87.8764419555664
2020-11-25,113.33589935302734,206.7306365966797,87.88789367675781
2020-11-27,113.88288879394533,208.0452117919922,89.02826690673828
2020-11-30,116.2857894897461,206.92393493652344,87.40315246582031
2020-12-01,119.87056732177734,208.9924774169922,89.44375610351562
2020-12-02,120.22222137451172,208.1805419921875,90.91890716552734
2020-12-03,120.08546447753906,207.0883026123047,90.7629852294922
2020-12-04,119.4114761352539,207.2042388916016,90.85862731933594
2020-12-07,120.87665557861328,207.13661193847656,90.52335357666016
2020-12-08,121.49201965332033,208.79916381835935,90.23937225341795
2020-12-09,118.95240783691406,204.72972106933597,88.57191467285156
2020-12-10,120.37850189208984,203.49246215820312,88.06327056884766
2020-12-11,119.56779479980467,206.14096069335935,88.41947174072266
2020-12-14,118.95240783691406,207.04959106445312,87.29653930664062
2020-12-15,124.91075897216795,206.9819183349609,87.73594665527344
2020-12-16,124.84236145019533,211.9600067138672,87.54214477539062
2020-12-17,125.71172332763672,212.0953521728516,86.71116638183594
2020-12-18,123.71908569335938,211.29302978515625,85.9992446899414
2020-12-21,125.2526397705078,215.15951538085935,86.41473388671875
2020-12-22,128.81788635253906,216.46446228027344,85.70033264160156
2020-12-23,127.91924285888672,213.64193725585935,86.09938049316406
2020-12-24,128.90579223632812,215.3141632080078,86.39481353759766
2020-12-28,133.5161895751953,217.45042419433597,88.37761688232422
2020-12-29,131.73846435546875,216.6674346923828,87.57054901123047
2020-12-30,130.61512756347656,214.27989196777344,86.49893951416016
2020-12-31,129.60906982421875,214.9951934814453,87.31548309326172
2021-01-04,126.40524291992188,210.423095703125,85.99476623535156
2021-01-05,127.96809387207033,210.62608337402344,86.6882553100586
2021-01-06,123.66046905517578,205.1646881103516,85.83283996582031
2021-01-07,127.88019561767578,211.00308227539065,88.39656829833984
2021-01-08,128.9839324951172,212.28863525390625,89.56681823730469
2021-01-11,125.98519897460938,210.2297821044922,87.497314453125
2021-01-12,125.80939483642578,207.75518798828125,86.5577163696289
2021-01-13,127.85089874267578,209.11813354492188,87.04695129394531
2021-01-14,125.91683959960938,205.90899658203125,86.2333984375
2021-01-15,124.18793487548828,205.5513610839844,86.0689926147461
